artifact_id,museum_no,designation,publications_key,publications_type,publications_exact_ref,publications_comment,provenience,period,dates,collections,genres,materials,artifact_type,height,thickness,width,weight,elevation,excavation_no,findspot_square,findspot_comments,stratigraphic_level,surface_preservation,condition_description,artifact_preservation,languages,written_in,archive,composite_no,composites,seal_no,seals,accession_no,cdli_comments,artifact_comments,provenience_comments,is_provenience_uncertain,period_comments,is_period_uncertain,artifact_type_comments,is_artifact_type_uncertain,seal_information,is_school_text,alternative_years,external_resources,external_resources_key,genres_comment,genres_uncertain,languages_uncertain,materials_aspect,materials_color,materials_uncertain,retired,has_fragments,is_artifact_fake,redirect_artifact_id,retired_comments
100164,"CFC 119","AAS 184",Gregoire1970AAS,primary,184,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.07.12.00,"College de France, Paris, France",Administrative,clay,tablet,40.0,16.0,39.0,,,,,,,Poor,,complete,Sumerian,,,,,,S999999,,,,,0,,0,,0,,0,,BDTNS,015905," ",0,0,,,0,0,0,0,,
100167,"CFC 118","AAS 187",Gregoire1970AAS,primary,187,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.05.11.00,"College de France, Paris, France",Administrative,clay,tablet,37.0,15.0,41.0,,,,,,,Excellent,,complete,Sumerian,,,,,,S003106,,,,,0,,0,,0,,0,,BDTNS,015908," ",0,0,,,0,0,0,0,,
100174,"CFC 144","AAS 194",Gregoire1970AAS,primary,194,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.09.00.00,"College de France, Paris, France",Administrative,clay,"tablet & envelope",48.0,28.0,34.0,,,,,,,Good,,75%,Sumerian,,,,,,"S001876; S003154",,,"unopened envelope",,0,,0,"unopened envelope",0,,0,,BDTNS,015915," metal",0,0,,,0,0,0,0,,
100178,"AO 19600","AAS 198",Gregoire1970AAS,primary,198,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.02.00.00,"Louvre Museum, Paris, France",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,"20091030 englund: 42 workdays to sweep (szu luh ak) a river.",,"ref. Ozaki",0,,0,,0,,0,,"BDTNS; Louvre","015919; cl010144344"," ",0,0,,,0,0,0,0,,
100195,"CULC 241","ABTR 04","Arnold1896ABTR; Garfinkle2010CUSAS16; Lau1906OBTR","primary; history; history","04; 143; 018","; ; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.02.00.00,"Columbia University Library, New York, New York, USA",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,08.07,,,,0,,0,,0,,0,,BDTNS,000024," ",0,0,,,0,0,0,0,,
100306,"BM 014861","AION 31, 175 06",Sauren1971AION31,primary,"175 06",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.03.04.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,S002940,,,,,0,,0,,0,,0,,"BDTNS; eBL; BM","016004; BM.14861; W_1896-0408-56-a"," ",0,0,,,0,0,0,0,,
100309,"BM 015199","AION 31, 177 09",Sauren1971AION31,primary,"177 09",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.01.04.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,"BDTNS; eBL; BM","016007; BM.15199; W_1896-0408-394"," ",0,0,,,0,0,0,0,,
100315,"Vaux —","AJSL 29, 134, no. 4",Barton1912tablets,primary,"p. 134, no. 4",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.09.08.00,"Vaux, unlocated",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,002492," ",0,0,,,0,0,0,0,,
100316,"Vaux —","AJSL 29, 135, no. 5",Barton1912tablets,primary,"p. 135, no. 5",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.05.05.01,"Vaux, unlocated",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,S004252,,,,,0,,0,,0,,0,,BDTNS,002493," ",0,0,,,0,0,0,0,,
100895,"Anonymous 100895","Amherst 057",Pinches1908Amherst,primary,057,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.01.10.00,"Amherst, unlocated (dispersed)",Administrative,clay,"tablet & envelope",,,,,,,,,,,,,Sumerian,,,,,,S005033,,,"unopened envelope",,0,,0,"unopened envelope",0,,0,,BDTNS,001591," ",0,0,,,0,0,0,0,,
100896,A.1245_1982,"Amherst 058",Pinches1908Amherst,primary,058,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.01.00.00,"Birmingham Museums and Art Gallery, Birmingham, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,001592," ",0,0,,,0,0,0,0,,
100899,A.1166_1982,"Amherst 061",Pinches1908Amherst,primary,061,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.02.12.00,"Birmingham Museums and Art Gallery, Birmingham, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,001595," ",0,0,,,0,0,0,0,,
100900,A.0669_1982,"Amherst 062",Pinches1908Amherst,primary,062,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.02.00.00,"Birmingham Museums and Art Gallery, Birmingham, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,001596," ",0,0,,,0,0,0,0,,
100902,A.1246_1982,"Amherst 064",Pinches1908Amherst,primary,064,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.02.00.00,"Birmingham Museums and Art Gallery, Birmingham, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,001598," ",0,0,,,0,0,0,0,,
100906,"Yoshida —","Amherst 068","Pinches1908Amherst; Yoshikawa1988AlRafidan9","primary; history","068; 199 4","; (currently property of Yoshida, Hiroshima)","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.03.11.00,"National Postal Museum, Ottawa, Ontario, Canada",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,001602," ",0,0,,,0,0,0,0,,
100907,A.1248_1982,"Amherst 069","Englund1990Fischerei; Pinches1908Amherst","citation; primary","p. 208 + n. 640; 069","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.03.00.00,"Birmingham Museums and Art Gallery, Birmingham, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,001603," ",0,0,,,0,0,0,0,,
100908,"Anonymous 100908","Amherst 070",Pinches1908Amherst,primary,070,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.04.00.00,"Amherst, unlocated (dispersed)",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,001604," ",0,0,,,0,0,0,0,,
100909,"Anonymous 100909","Amherst 071",Pinches1908Amherst,primary,071,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.04.04.00,"Amherst, unlocated (dispersed)",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,001605," ",0,0,,,0,0,0,0,,
100910,"Anonymous 100910","Amherst 072",Pinches1908Amherst,primary,072,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.04.04.00,"Amherst, unlocated (dispersed)",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,001606," ",0,0,,,0,0,0,0,,
100911,"Anonymous 100911","Amherst 073",Pinches1908Amherst,primary,073,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.04.06.00,"Amherst, unlocated (dispersed)",Administrative,clay,"tablet & envelope",,,,,,,,,,,,,Sumerian,,,,,,S002759,,,"unopened envelope",,0,,0,"unopened envelope",0,,0,,BDTNS,001607," ",0,0,,,0,0,0,0,,
100912,"Anonymous 100912","Amherst 074",Pinches1908Amherst,primary,074,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.04.09.00,"Amherst, unlocated (dispersed)",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,001608," ",0,0,,,0,0,0,0,,
100913,"Anonymous 100913","Amherst 075","Lambert1960RA54; Pinches1908Amherst","history; primary","128 39; 075","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.04.10.00,"Amherst, unlocated (dispersed)",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,S004624,,,,,0,,0,,0,,0,,BDTNS,001609," ",0,0,,,0,0,0,0,,
100915,"Anonymous 100915","Amherst 077",Pinches1908Amherst,primary,077,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.04.11.00,"Amherst, unlocated (dispersed)",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,001611," ",0,0,,,0,0,0,0,,
100916,"Yoshida —","Amherst 078","Pinches1908Amherst; Yoshikawa1988AlRafidan9","primary; history","078; 199 5","; (currently property of Yoshida, Hiroshima)","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.04.00.00,"National Postal Museum, Ottawa, Ontario, Canada",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,001612," ",0,0,,,0,0,0,0,,
100918,"Yoshida —","Amherst 080a","Pinches1908Amherst; Yoshikawa1988AlRafidan9","primary; history","080a; 199 6","; (currently property of Yoshida, Hiroshima)","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Amar-Suen.05.01.08 (us2 year)","National Postal Museum, Ottawa, Ontario, Canada",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,001614," ",0,0,,,0,0,0,0,,
100919,"Anonymous 100919","Amherst 080b",Pinches1908Amherst,primary,080b,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Amar-Suen.05.01.10 (us2 year)","Amherst, unlocated (dispersed)",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,001615," ",0,0,,,0,0,0,0,,
100920,"Anonymous 100920","Amherst 081",Pinches1908Amherst,primary,081,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.05.12.00,"Amherst, unlocated (dispersed)",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,001616," ",0,0,,,0,0,0,0,,
100921,"Anonymous 100921","Amherst 082","Pinches1908Amherst; vanDriel1993BiOr50","primary; citation","082; ","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.05.12.00,"Amherst, unlocated (dispersed)",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,001617," ",0,0,,,0,0,0,0,,
100922,"Anonymous 100922","Amherst 083","Lambert1960RA54; Pinches1908Amherst","history; primary","124 13; 083","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Amar-Suen.05.05.00, Amar-Suen.05.08.00","Amherst, unlocated (dispersed)",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,S003161,,,,,0,,0,,0,,0,,"BDTNS; i3.MesopOil","001618; 3542"," ",0,0,,,0,0,0,0,,
100925,"Anonymous 100925","Amherst 086","Pinches1905JRAS; Pinches1908Amherst","history; primary","817 1; 086","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.07.12.00,"Amherst, unlocated (dispersed)",Administrative,clay,"tablet & envelope",,,,,,,,,,,,,Sumerian,,,,,,S001782,,,,,0,,0,,0,,0,,BDTNS,001621," ",0,0,,,0,0,0,0,,
100926,"Anonymous 100926","Amherst 087",Pinches1908Amherst,primary,087,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.07.03.00,"Amherst, unlocated (dispersed)",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,001622," ",0,0,,,0,0,0,0,,
100927,"Anonymous 100927","Amherst 088",Pinches1908Amherst,primary,088,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.07.06.00,"Amherst, unlocated (dispersed)",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,001623," ",0,0,,,0,0,0,0,,
100928,"Anonymous 100928","Amherst 089",Pinches1908Amherst,primary,089,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.07.08.00,"Amherst, unlocated (dispersed)",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,001624," ",0,0,,,0,0,0,0,,
100929,"Anonymous 100929","Amherst 090",Pinches1908Amherst,primary,090,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.07.10.00,"Amherst, unlocated (dispersed)",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,001625," ",0,0,,,0,0,0,0,,
100930,A.1249_1982,"Amherst 091",Pinches1908Amherst,primary,091,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.07.10.00,"Birmingham Museums and Art Gallery, Birmingham, UK",Administrative,clay,"tablet & envelope",,,,,,,,,,,,,Sumerian,,,,,,S004117,,,"unopened envelope",,0,,0,"unopened envelope",0,,0,,BDTNS,001626," ",0,0,,,0,0,0,0,,
100932,A.1401_1982,"Amherst 093","Pinches1908Amherst; Watson1993BCT2","primary; history","093; 190","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.07.00.00,"Birmingham Museums and Art Gallery, Birmingham, UK",Administrative,clay,tablet,48.0,19.0,40.0,,,,,,,,,,Sumerian,,,,,,S004807,,,,,0,,0,,0,,0,,BDTNS,001628," ",0,0,,,0,0,0,0,,
100933,"Anonymous 100933","Amherst 094",Pinches1908Amherst,primary,094,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.07.00.00,"Amherst, unlocated (dispersed)",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,S004934,,,,,0,,0,,0,,0,,BDTNS,001629," ",0,0,,,0,0,0,0,,
100935,"Anonymous 100935","Amherst 096",Pinches1908Amherst,primary,096,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.08.12.00,"Amherst, unlocated (dispersed)",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,S004794,,,,,0,,0,,0,,0,,BDTNS,001631," ",0,0,,,0,0,0,0,,
100936,"Yoshida —","Amherst 097","Pinches1908Amherst; Yoshikawa1988AlRafidan9","primary; history","097; 198 1","; (currently property of Yoshida, Hiroshima)","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.08.05.00,"National Postal Museum, Ottawa, Ontario, Canada",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,001632," ",0,0,,,0,0,0,0,,
100937,"Anonymous 100937","Amherst 098",Pinches1908Amherst,primary,098,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.08.04.00,"Amherst, unlocated (dispersed)",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,001633," ",0,0,,,0,0,0,0,,
100938,"WML 51.63.163","Amherst 099","Gomi1980Liverpool; Pinches1908Amherst","history; primary","p. 99 151; 099","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.08.04.00,"World Museum Liverpool, Liverpool, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,001634," ",0,0,,,0,0,0,0,,
100939,"Anonymous 100939","Amherst 100",Pinches1908Amherst,primary,100,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.08.09.00,"Amherst, unlocated (dispersed)",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,001635," ",0,0,,,0,0,0,0,,
100940,"Anonymous 100940","Amherst 101",Pinches1908Amherst,primary,101,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.08.00.00,"Amherst, unlocated (dispersed)",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,001636," ",0,0,,,0,0,0,0,,
100941,"Anonymous 100941","Amherst 102",Pinches1908Amherst,primary,102,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.08.00.00,"Amherst, unlocated (dispersed)",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,001637," ",0,0,,,0,0,0,0,,
100943,"Anonymous 100943","Amherst 104",Pinches1908Amherst,primary,104,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.08.00.00,"Amherst, unlocated (dispersed)",Administrative,clay,"tablet & envelope",,,,,,,,,,,,,Sumerian,,,,,,S003576,,,"unopened envelope",,0,,0,"unopened envelope",0,,0,,BDTNS,001639," ",0,0,,,0,0,0,0,,
100946,"Anonymous 100946","Amherst 107",Pinches1908Amherst,primary,107,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.09.05.00,"Amherst, unlocated (dispersed)",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,001642," ",0,0,,,0,0,0,0,,
100949,"Anonymous 100949","Amherst 110",Pinches1908Amherst,primary,110,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.09.10.00,"Amherst, unlocated (dispersed)",Administrative,clay,"tablet & envelope",,,,,,,,,,,,,Sumerian,,,,,,S004999,,,"unopened envelope",,0,,0,"unopened envelope",0,,0,,BDTNS,001645," ",0,0,,,0,0,0,0,,
100951,"Anonymous 100951","Amherst 112",Pinches1908Amherst,primary,112,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.09.10.00,"Amherst, unlocated (dispersed)",Administrative,clay,"tablet & envelope",,,,,,,,,,,,,Sumerian,,,,,,S004453,,,"unopened envelope",,0,,0,"unopened envelope",0,,0,,BDTNS,001647," ",0,0,,,0,0,0,0,,
100953,"Anonymous 100953","Amherst 114",Pinches1908Amherst,primary,114,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.09.10.00,"Amherst, unlocated (dispersed)",Administrative,clay,"tablet & envelope",,,,,,,,,,,,,Sumerian,,,,,,S005169,,,"unopened envelope",,0,,0,"unopened envelope",0,,0,,BDTNS,001649," ",0,0,,,0,0,0,0,,
100955,"Anonymous 100955","Amherst 116",Pinches1908Amherst,primary,116,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.09.11.00,"Amherst, unlocated (dispersed)",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,001651," ",0,0,,,0,0,0,0,,
100956,"Anonymous 100956","Amherst 117","Lambert1960RA54; Pinches1908Amherst","history; primary","126 24; 117","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.09.11.00,"Amherst, unlocated (dispersed)",Administrative,clay,"tablet & envelope",,,,,,,,,,,,,Sumerian,,,,,,S004342,,,,,0,,0,,0,,0,,BDTNS,001652," ",0,0,,,0,0,0,0,,
100957,"Anonymous 100957","Amherst 118",Pinches1908Amherst,primary,118,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Amar-Suen.09.11d.00 (intercalated)","Amherst, unlocated (dispersed)",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,001653," ",0,0,,,0,0,0,0,,
100958,"Anonymous 100958","Amherst 119",Pinches1908Amherst,primary,119,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.09.00.00,"Amherst, unlocated (dispersed)",Administrative,clay,"tablet & envelope",,,,,,,,,,,,,Sumerian,,,,,,S005168,,,,,0,,0,,0,,0,,BDTNS,001654," ",0,0,,,0,0,0,0,,
100960,"Anonymous 100960","Amherst 121","Nelson1976pisandubba; Pinches1908Amherst","history; primary","no. 040; 121","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.09.00.00,"Amherst, unlocated (dispersed)",Administrative,clay,tag,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,001656,"pisan-dub-ba ",0,0,,,0,0,0,0,,
101702,"BM 012456","AnOr 45, 302 50",Pettinato1969rundenTafeln,primary,"p. 302 50",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Amar-Suen.04.00.00 (us2 year)","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,"BDTNS; eBL; BM","015695; BM.12456; W_1895-1214-68"," ",0,0,,,0,0,0,0,,
101703,"BM 012458","AnOr 45, 304 51",Pettinato1969rundenTafeln,primary,"p. 304 51",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Amar-Suen.04.00.00 (us2 year)","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,"BDTNS; eBL; BM","015696; BM.12458; W_1895-1214-70"," ",0,0,,,0,0,0,0,,
101709,"BM 012793","AnOr 45, 316 57",Pettinato1969rundenTafeln,primary,"p. 316 57",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Amar-Suen.04.00.00 (us2 year)","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,"BDTNS; BM","015702; W_1895-1214-405"," ",0,0,,,0,0,0,0,,
101743,"BM 014440","AOAT 025, 437 BM 14440","Nelson1976pisandubba; Sollberger1976AOAT25","history; primary","no. 010; 437 BM 14440","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.06.00.00,"British Museum, London, UK",Administrative,clay,tag,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,"BDTNS; BM","018371; W_1896-0406-138","pisan-dub-ba ",0,0,,,0,0,0,0,,
101830,"ML 1.16","ARRIM 7, 12 10",Frame1989ARRIM7,primary,"12 10",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Amar-Suen.04.00.00, Amar-Suen.05.00.00","McLennan Library, McGill University, Montreal, Quebec Province, Canada",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,1,,0,,0,,0,,BDTNS,031485," ",0,0,,,0,0,0,0,,
101904,"BM 013127","ASJ 02, 003 01",Gomi1980BM1,primary,"p. 3 1",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Amar-Suen.06.04.00 (us2 year)","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,"BDTNS; BM","022631; W_1896-0328-218"," ",0,0,,,0,0,0,0,,
101989,"BM 013189","ASJ 02, 030 84",Gomi1980BM1,primary,"p. 30 84",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.06.00.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,SH42,"BDTNS; BM","022713; W_1896-0328-280"," ",0,0,,,0,0,0,0,,
101991,"BM 013860","ASJ 02, 030 86",Gomi1980BM1,primary,"p. 30 86",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.06.00.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-03-31, 0215",,,,0,,0,,0,,0,SH42,"BDTNS; BM","022715; W_1896-0331-215"," ",0,0,,,0,0,0,0,,
101996,"BM 013839","ASJ 02, 032 91",Gomi1980BM1,primary,"p. 32 91",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.06.03.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-03-31, 0194",,,,0,,0,,0,,0,SH42,"BDTNS; BM","022720; W_1896-0331-194"," ",0,0,,,0,0,0,0,,
101997,"BM 017810","ASJ 02, 033 92",Gomi1980BM1,primary,"p. 33 92",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.06.02.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1894-10-15, 0070",,,,0,,0,,0,,0,SH42,"BDTNS; eBL; BM","022721; BM.17810; W_1894-1015-70"," ",0,0,,,0,0,0,0,,
101999,"BM 014400","ASJ 02, 033 94",Gomi1980BM1,primary,"p. 33 94",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.06.11.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,SH42,"BDTNS; BM","022723; W_1896-0406-98"," ",0,0,,,0,0,0,0,,
102001,"BM 014995","ASJ 02, 034 96",Gomi1980BM1,primary,"p. 34 96",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.06.00.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,SH42,"BDTNS; eBL; BM","022725; BM.14995; W_1896-0408-190"," ",0,0,,,0,0,0,0,,
102002,"BM 013055","ASJ 02, 034 97",Gomi1980BM1,primary,"p. 34 97",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.06.00.00,"British Museum, London, UK",Administrative,clay,"tablet & envelope",,,,,,,,,,,,,Sumerian,,,,,,S003198,,,,,0,,0,,0,,0,SH42,"BDTNS; BM","022726; W_1896-0328-146-a"," ",0,0,,,0,0,0,0,,
102003,"BM 015811","ASJ 02, 035 98",Gomi1980BM1,primary,"p. 35 98",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Amar-Suen.06.00.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-06-12, 0031",,,,0,,0,,0,,0,SH42,"BDTNS; eBL; BM","022727; BM.15811; W_1896-0612-31"," ",0,0,,,0,0,0,0,,
