artifact_id,museum_no,designation,publications_key,publications_type,publications_exact_ref,publications_comment,provenience,period,dates,collections,genres,materials,artifact_type,height,thickness,width,weight,elevation,excavation_no,findspot_square,findspot_comments,stratigraphic_level,surface_preservation,condition_description,artifact_preservation,languages,written_in,archive,composite_no,composites,seal_no,seals,accession_no,cdli_comments,artifact_comments,provenience_comments,is_provenience_uncertain,period_comments,is_period_uncertain,artifact_type_comments,is_artifact_type_uncertain,seal_information,is_school_text,alternative_years,external_resources,external_resources_key,genres_comment,genres_uncertain,languages_uncertain,materials_aspect,materials_color,materials_uncertain,retired,has_fragments,is_artifact_fake,redirect_artifact_id,retired_comments
100144,"CFC 120","AAS 164",Gregoire1970AAS,primary,164,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šū-Suen.05.00.00 (us2 year)","College de France, Paris, France",Administrative,clay,tablet,44.0,16.0,37.0,,,,,,,Good,"upper right corner gone",complete,Sumerian,,,,,,S999999,,,,,0,,0,,0,,0,,BDTNS,015885," ",0,0,,,0,0,0,0,,
100168,"CFC 122","AAS 188",Gregoire1970AAS,primary,188,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.07.00.00,"College de France, Paris, France",Administrative,clay,tablet,39.0,15.0,35.0,,,,,,,Excellent,,complete,Sumerian,,,,,,S003074,,,,,0,,0,,0,,0,,BDTNS,015909," ",0,0,,,0,0,0,0,,
100173,"CFC 121","AAS 193",Gregoire1970AAS,primary,193,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šū-Suen.05.02.00 (us2 year)","College de France, Paris, France",Administrative,clay,tablet,36.0,17.0,32.0,,,,,,,Good,"top edge gone",complete,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,015914," ",0,0,,,0,0,0,0,,
100307,"BM 015042","AION 31, 176 07",Sauren1971AION31,primary,"176 07",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.03.00.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,"BDTNS; eBL; BM","016005; BM.15042; W_1896-0408-237"," ",0,0,,,0,0,0,0,,
100308,"BM 015091","AION 31, 176 08",Sauren1971AION31,primary,"176 08",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.03.07.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,S999999,,,,,0,,0,,0,,0,,"BDTNS; eBL; BM","016006; BM.15091; W_1896-0408-286"," ",0,0,,,0,0,0,0,,
100310,"BM 015093","AION 31, 177 10",Sauren1971AION31,primary,"177 10",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.02.08.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,"BDTNS; eBL; BM","016008; BM.15093; W_1896-0408-288","gaba-ri ",0,0,,,0,0,0,0,,
100314,"Vaux —","AJSL 29, 134, no. 3","Barton1912tablets; Lambert1963RA57Argent2","primary; history","p. 134, no. 3; 197 51","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.07.00.00,"Vaux, unlocated",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,002491," ",0,0,,,0,0,0,0,,
101717,"von Soden 2","AOAT 240, 75, 2",Farber1995AOAT240,primary,"75, 2",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.08.00.00,"von Soden, Münster, Germany",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,S004815,,,,,0,,0,,0,,0,,BDTNS,038079," $u.igi.du",0,0,,,0,0,0,0,,
101739,"Ist L 11094","AOAT 025, 082, 13",Çig1976AOAT25,primary,"082, 13",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šū-Suen.02.09.00, Šū-Suen.02.10.00","Arkeoloji Müzeleri, Istanbul, Turkey",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,018367," ",0,0,,,0,0,0,0,,
101745,"BM 019356","AOAT 025, 438 BM 19356","Lafont2000textes-judiciaires; Sigrist1995FsGreenfield; Sollberger1976AOAT25","history; history; primary","no. 16; 610-611, no. 1; 438 BM 19356","; ; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.06.00.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1895-10-14, 0004",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","018375; BM.19356; W_1895-1014-4"," ",0,0,,,0,0,0,0,,
101746,"BM 019359","AOAT 025, 438 BM 19359","Sigrist1995FsGreenfield; Sollberger1976AOAT25; Wilcke1998elderly","history; primary; history","612-613, no. 2; 438 BM 19359; p. 48","; ; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šū-Suen.04.00.00 (us2 year)","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1895-10-14, 0007",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","018373; BM.19359; W_1895-1014-7"," ",0,0,,,0,0,0,0,,
101747,"BM 019360","AOAT 025, 438 BM 19360","Sigrist1995FsGreenfield; Sollberger1976AOAT25","history; primary","613-614, no. 3; 438 BM 19360","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šū-Suen.04.00.00 (us2 year)","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1895-10-14, 0008",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","018374; BM.19360; W_1895-1014-8"," ",0,0,,,0,0,0,0,,
102385,"BM 018078","ASJ 09, 329 06",Maeda1987texts,primary,"p. 329 6",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.09.00.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1894-10-16, 0041",,,,0,,0,,0,,0,,"BDTNS; eBL; i3.MesopOil; BM","029186; BM.18078; 1849; W_1894-1016-41"," ",0,0,,,0,0,0,0,,
102387,"BM 013666","ASJ 09, 332 08",Maeda1987texts,primary,"p. 332 8",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.08.00.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1896-03-31, 0021",,,,0,,0,,0,,0,,"BDTNS; BM","029188; W_1896-0331-21"," ",0,0,,,0,0,0,0,,
102404,unknown,"ASJ 10, 257 01",Yoshikawa1988tablets,primary,"p. 257 1",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.08.00.00,Japan,Administrative,clay,tag,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,029339,"pisan-dub-ba ",0,0,,,0,0,0,0,,
102514,"BM 028366","ASJ 13, 222 69",Maekawa1991agricultural-7,primary,"p. 222 69",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šū-Suen.04.09.00, Šū-Suen.04.10.00, Šū-Suen.04.12.20","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,"20120213 englund: demonstrates ug3-IL2 u4 tusz-a = 1/10",,,0,,0,,0,,0,,"BDTNS; eBL; BM","034006; BM.28366; W_1898-1011-2"," ",0,0,,,0,0,0,0,,
102517,"BM 028367","ASJ 13, 227 72","Maekawa1991agricultural-7; Maekawa1997agricultural-11","primary; citation","p. 227 72; p. 223","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šū-Suen.09.12.15, Ibbi-Suen.01.01.03, Ibbi-Suen.01.01.15, Ibbi-Suen.01.03.00, Ibbi-Suen.01.04.00, Ibbi-Suen.01.10.00","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,"BDTNS; eBL; BM","034009; BM.28367; W_1898-1011-3"," ",0,0,,,0,0,0,0,,
102518,"BM 023836","ASJ 13, 229 73","Heimpel1997NABU61; Maekawa1991agricultural-7","history; primary","; p. 229 73","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.09.00.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,"BDTNS; eBL; BM","034010; BM.23836; W_1898-0215-218"," ",0,0,,,0,0,0,0,,
102527,"BM 026200","ASJ 14, 225 77",Maekawa1992agricultural-8,primary,"p. 225 77",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.02.--.--,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,"BDTNS; eBL; BM","034766; BM.26200; W_1898-0514-18"," ",0,0,,,0,0,0,0,,
102535,"BM 087519","ASJ 14, 236 85",Maekawa1992agricultural-8,primary,"p. 236 85",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šū-Suen.07.00.00 (us2 year)","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,"BDTNS; eBL; BM","034774; BM.87519; W_1900-1016-29"," ",0,0,,,0,0,0,0,,
102602,"M 35","ASJ 16, 113 23",Curtis1994Ur-III-texts,primary,"p. 113 23",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.01.06.00,"Bible Lands Museum, Pittsburgh Theological Seminary, Pittsburgh, Pennsylvania, USA",Administrative,clay,tablet,33.0,14.0,24.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,036951," ",0,0,,,0,0,0,0,,
102683,"BM 094409","ASJ 19, 141 126",Maekawa1997agricultural-11,primary,"p. 141 126",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.--.00.00,"British Museum, London, UK",Administrative,clay,tablet,50.0,27.0,85.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,"BDTNS; eBL; BM","044691; BM.94409; W_1901-1012-62"," ",0,0,,,0,0,0,0,,
102831,"AMJ —","Atiqot 4, pl. 28 68",Artzi1965Atiqot4,primary,"pl. 28 68",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.06.00.00,"Archaeological Museum, Jerusalem",Administrative,clay,"tablet & envelope",,,,,,,,,,,,,Sumerian,,,,,,S003743,,,,,0,,0,,0,,0,,BDTNS,014676," ",0,0,,,0,0,0,0,,
103863,"AUAM 73.3282","AUCT 2, 045",Sigrist1988AUCT2,primary,45,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.08.07.17,"Siegfried H. Horn Museum, Institute of Archaeology, Andrews University, Berrien Springs, Michigan, USA",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,029403," ",0,0,,,0,0,0,0,,
104485,"AUAM 73.2522","AUCT 3, 270",Sigrist1988AUCT3,primary,270,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.01.00.00,"Siegfried H. Horn Museum, Institute of Archaeology, Andrews University, Berrien Springs, Michigan, USA",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,S004795,,,,,0,,0,,0,,0,,BDTNS,030024," ",0,0,,,0,0,0,0,,
104918,"BM 012909","BAOM 2, 30 55",Gomi1980BritishMuseum,primary,"p. 30 55",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.01.05.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,"BDTNS; BM","022782; W_1896-0326-101"," ",0,0,,,0,0,0,0,,
104919,"BM 012502","BAOM 2, 30 56",Gomi1980BritishMuseum,primary,"p. 30 56",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.02.10.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,S002346,,,,,0,,0,,0,,0,,"BDTNS; eBL; BM","022783; BM.12502; W_1895-1214-114"," ",0,0,,,0,0,0,0,,
104920,"BM 012344","BAOM 2, 30 57","Gomi1980BritishMuseum; Pettinato1993MVN 17","primary; history","p. 30 57; 109","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.03.00.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,"BDTNS; eBL; BM","022784; BM.12344; W_1894-1224-57"," ",0,0,,,0,0,0,0,,
104922,"BM 012511","BAOM 2, 30 59",Gomi1980BritishMuseum,primary,"p. 30 59",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šū-Suen.05.00.00 (us2 year)","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,"BDTNS; eBL; BM","022786; BM.12511; W_1895-1214-123"," ",0,0,,,0,0,0,0,,
104951,"BM 012671","BAOM 2, 35 88","Gomi1980BritishMuseum; Mander1995MVN19; sec7625","primary; history; history","p. 35 88; 107; 08","; ; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šū-Suen.05.11.23 (us2 year)","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,"BDTNS; eBL; BM","022815; BM.12671; W_1895-1214-283"," ",0,0,,,0,0,0,0,,
104952,"BM 012659","BAOM 2, 35 89","Gomi1980BritishMuseum; Mander1995MVN19; sec7625","primary; history; history","p. 35 89; 105; 07","; ; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šū-Suen.05.12.05 (us2 year)","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,"BDTNS; eBL; BM","022816; BM.12659; W_1895-1214-271"," ",0,0,,,0,0,0,0,,
104953,"BM 012259","BAOM 2, 35 90","Gomi1980BritishMuseum; Pettinato1993MVN 17","primary; history","p. 35 90; 30","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.06.00.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,S004550,,,,,0,,0,,0,,0,,"BDTNS; eBL; BM","022817; BM.12259; W_1894-1019-30"," ",0,0,,,0,0,0,0,,
104954,"BM 012373","BAOM 2, 35 91","Gomi1980BritishMuseum; Pettinato1993MVN 17","primary; history","p. 35 91; 138","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.06.06.24,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,"BDTNS; eBL; BM","022818; BM.12373; W_1894-1224-86"," ",0,0,,,0,0,0,0,,
104955,"BM 012895","BAOM 2, 35 92",Gomi1980BritishMuseum,primary,"p. 35 92",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šū-Suen.06.11d.07 (intercalated)","British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,"BDTNS; BM","022819; W_1896-0326-87"," ",0,0,,,0,0,0,0,,
104956,"BM 012890","BAOM 2, 36 93",Gomi1980BritishMuseum,primary,"p. 36 93",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.08.00.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,"BDTNS; BM","022820; W_1896-0326-82"," ",0,0,,,0,0,0,0,,
104957,"BM 012896","BAOM 2, 36 94",Gomi1980BritishMuseum,primary,"p. 36 94",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.08.04.29,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,"BDTNS; BM","022821; W_1896-0326-88"," ",0,0,,,0,0,0,0,,
104958,"BM 012903","BAOM 2, 36 95",Gomi1980BritishMuseum,primary,"p. 36 95",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.08.05.25,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,"BDTNS; BM","022822; W_1896-0326-95"," ",0,0,,,0,0,0,0,,
104959,"BM 012893","BAOM 2, 36 96",Gomi1980BritishMuseum,primary,"p. 36 96",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.08.11.15,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,"BDTNS; BM","022823; W_1896-0326-85"," ",0,0,,,0,0,0,0,,
104960,"BM 012888","BAOM 2, 36 97",Gomi1980BritishMuseum,primary,"p. 36 97",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.08.12.08,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,"BDTNS; BM","022824; W_1896-0326-80"," ",0,0,,,0,0,0,0,,
104976,"BM 012670","BAOM 2, 39 114","Gomi1980BritishMuseum; Mander1995MVN19","primary; history","p. 39 114; 84","; ","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.03.09.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,S003076a,,,,,0,,0,,0,"seal ID uncertain; Suter, Fs Beckman 312, 316",0,,"BDTNS; eBL; BM","022841; BM.12670; W_1895-1214-282"," ",0,0,,,0,0,0,0,,
104978,"BM 012904","BAOM 2, 40 117",Gomi1980BritishMuseum,primary,"p. 40 117",,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.08.11.21,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,"BDTNS; BM","022843; W_1896-0326-96"," ",0,0,,,0,0,0,0,,
105258,A.0596_1982,"BCT 2, 017",Watson1993BCT2,primary,17,"Lu-narua took delivery of assea as a votive offering.","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šū-Suen.05.12.00, Šū-Suen.06.11d.00 (intercalated), Šū-Suen.06.12.00","Birmingham Museums and Art Gallery, Birmingham, UK",Administrative,clay,tablet,48.0,16.0,40.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,034966," ",0,0,,,0,0,0,0,,
105532,A.0658_1982,"BCT 2, 292",Watson1993BCT2,primary,292,"Record of sheep - Ur-Bau was shepherd.","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.01.00.02,"Birmingham Museums and Art Gallery, Birmingham, UK",Administrative,clay,tablet,41.0,16.0,35.0,,,,,,,,,,Sumerian,,,,,,,,,,,1,,0,,0,,0,,BDTNS,035240," ",0,0,,,0,0,0,0,,
105754,"CBL CT 043","Berens 043",Pinches1915Berens,primary,043,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.01.05.00,"Chester Beatty Library, Dublin, Ireland",Administrative,clay,tablet,32.0,17.0,30.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,004004," ",0,0,,,0,0,0,0,,
105755,"CBL CT 044","Berens 044",Pinches1915Berens,primary,044,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.01.05.00,"Chester Beatty Library, Dublin, Ireland",Administrative,clay,"tablet & envelope",36.0,14.0,31.0,,,,,,,,,,Sumerian,,,,,,S001569,,,,,0,,0,,0,,0,,BDTNS,004005," ",0,0,,,0,0,0,0,,
105756,"CBL CT 045","Berens 045",Pinches1915Berens,primary,045,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šū-Suen.01.10.28, Šū-Suen.01.10.29","Chester Beatty Library, Dublin, Ireland",Administrative,clay,tablet,33.0,15.0,30.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,004006," ",0,0,,,0,0,0,0,,
105757,"CBL CT 046","Berens 046",Pinches1915Berens,primary,046,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šū-Suen.03.00.00 (us2 year)","Chester Beatty Library, Dublin, Ireland",Administrative,clay,"tablet & envelope",35.0,15.0,33.0,,,,,,,,,,Sumerian,,,,,,"S002030; S002384; S005208; S005738",,,,,0,,0,,0,,0,,BDTNS,004007," metal",0,0,,,0,0,0,0,,
105758,,"Berens 047",Pinches1915Berens,primary,047,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.03.00.00,,Administrative,clay,tag,,,,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,004008,"pisan-dub-ba ",0,0,,,0,0,0,0,,
105759,"CBL CT 048","Berens 048",Pinches1915Berens,primary,048,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šū-Suen.03.04.00 (us2 year)","Chester Beatty Library, Dublin, Ireland",Administrative,clay,tablet,34.0,13.0,33.0,,,,,,,,,,Sumerian,,,,,,S003428,,,,,0,,0,,0,,0,,BDTNS,004009," ",0,0,,,0,0,0,0,,
105760,"CBL CT 049","Berens 049",Pinches1915Berens,primary,049,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.03.06.00,"Chester Beatty Library, Dublin, Ireland",Administrative,clay,tablet,38.0,14.0,26.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,004010," ",0,0,,,0,0,0,0,,
105761,"CBL CT 050","Berens 050",Pinches1915Berens,primary,050,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.03.00.00,"Chester Beatty Library, Dublin, Ireland",Administrative,clay,tablet,68.0,21.0,43.0,,,,,,,,,,Sumerian,,,,,,S002936,,,,,0,,0,,0,,0,,BDTNS,004011," ",0,0,,,0,0,0,0,,
105762,"CBL CT 051","Berens 051",Pinches1915Berens,primary,051,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.04.12.00,"Chester Beatty Library, Dublin, Ireland",Administrative,clay,tablet,42.0,17.0,36.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,004012," ",0,0,,,0,0,0,0,,
105763,"CBL CT 052","Berens 052",Pinches1915Berens,primary,052,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.06.00.00,"Chester Beatty Library, Dublin, Ireland",Administrative,clay,tablet,43.0,14.0,37.0,,,,,,,,,,Sumerian,,,,,,S004342,,,,,0,,0,,0,,0,,BDTNS,004013," ",0,0,,,0,0,0,0,,
105764,"CBL CT 053","Berens 053",Pinches1915Berens,primary,053,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.07.05.00,"Chester Beatty Library, Dublin, Ireland",Administrative,clay,tablet,45.0,16.0,41.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,004014," ",0,0,,,0,0,0,0,,
105765,"CBL CT 054","Berens 054",Pinches1915Berens,primary,054,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.07.00.00,"Chester Beatty Library, Dublin, Ireland",Administrative,clay,tablet,47.0,14.0,37.0,,,,,,,,,,Sumerian,,,,,,S004342,,,,,0,,0,,0,,0,,BDTNS,004015," ",0,0,,,0,0,0,0,,
105766,"CBL CT 055","Berens 055",Pinches1915Berens,primary,055,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.07.00.00,"Chester Beatty Library, Dublin, Ireland",Administrative,clay,tablet,45.0,18.0,41.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,004016," metal",0,0,,,0,0,0,0,,
105767,"CBL CT 056","Berens 056",Pinches1915Berens,primary,056,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šū-Suen.08.09.20, Šū-Suen.08.09.27","Chester Beatty Library, Dublin, Ireland",Administrative,clay,tablet,25.0,12.0,21.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,004017," ",0,0,,,0,0,0,0,,
105768,"CBL CT 057","Berens 057",Pinches1915Berens,primary,057,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šū-Suen.08.02.00, Šū-Suen.08.03.00, Šū-Suen.08.04.00","Chester Beatty Library, Dublin, Ireland",Administrative,clay,tablet,49.0,17.0,40.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,004018," ",0,0,,,0,0,0,0,,
105769,"CBL CT 058","Berens 058",Pinches1915Berens,primary,058,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šū-Suen.08.04.00, Šū-Suen.08.05.00","Chester Beatty Library, Dublin, Ireland",Administrative,clay,tablet,38.0,16.0,32.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,004019," ",0,0,,,0,0,0,0,,
105770,"CBL CT 059","Berens 059",Pinches1915Berens,primary,059,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)","Šū-Suen.09.01.00 (us2 year)","Chester Beatty Library, Dublin, Ireland",Administrative,clay,tablet,48.0,17.0,39.0,,,,,,,,,,Sumerian,,,,,,,,,,,0,,0,,0,,0,,BDTNS,004020," ",0,0,,,0,0,0,0,,
105771,"CBL CT 060","Berens 060",Pinches1915Berens,primary,060,,"Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.09.08.00,"Chester Beatty Library, Dublin, Ireland",Administrative,clay,"tablet & envelope",37.0,14.0,33.0,,,,,,,,,,Sumerian,,,,,,S003482,,,,,0,,0,,0,,0,,BDTNS,004021," ",0,0,,,0,0,0,0,,
106905,"BM 021175","BM Messenger 026",Sigrist1990MessengerTexts,primary,26,"Accessioned in the BM: 95-10-19,50","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.03.07.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1895-10-19, 0050",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","032217; BM.21175; W_1895-1019-50","messenger text ",0,0,,,0,0,0,0,,
106907,"BM 020576","BM Messenger 028",Sigrist1990MessengerTexts,primary,28,"Accessioned in the BM: 95-10-17,616","Girsu (mod. Tello)","Ur III (ca. 2100-2000 BC)",Šū-Suen.07.05.00,"British Museum, London, UK",Administrative,clay,tablet,,,,,,,,,,,,,Sumerian,,,,,,,"1895-10-17, 0616",,,,0,,0,,0,,0,,"BDTNS; eBL; BM","032219; BM.20576; W_1895-1017-616","messenger text ",0,0,,,0,0,0,0,,
